Symbol,min_date,max_date,Close_min_date,Close_max_date,Return (%)
CSGP,2023-12-26,2024-03-25,87.52999877929688,95.23989868164062,8.808294310370014
FLT,2023-12-26,2024-03-22,278.75,303.260009765625,8.792828615470851
FLOW,2023-12-26,2024-03-25,28.50519561767578,31.010000228881836,8.787186184587524
XHR,2023-12-26,2024-03-25,13.77028751373291,14.979999542236328,8.784943867707842
ONEO,2023-12-26,2024-03-25,104.79707336425781,113.99199676513672,8.77402689378436
TYO,2023-12-26,2024-03-25,12.883027076721191,14.01200008392334,8.76325882480004
WST,2023-12-26,2024-03-25,357.1470947265625,388.3900146484375,8.747913782077683
ONEQ,2023-12-26,2024-03-25,59.339256286621094,64.52999877929688,8.747569176808357
MRVL,2023-12-26,2024-03-25,61.08536148071289,66.41500091552734,8.724904470766266
FV,2023-12-26,2024-03-25,52.333518981933594,56.89699935913086,8.7199952649327
V,2023-12-26,2024-03-25,258.6776428222656,281.2099914550781,8.71058990138325
RWL,2023-12-26,2024-03-25,85.10293579101562,92.51000213623047,8.703655492454601
FEX,2023-12-26,2024-03-25,90.24494171142578,98.08999633789062,8.693068528484178
MKL,2023-12-26,2024-03-25,1395.0400390625,1516.22998046875,8.687201658218536
ELLO,2023-12-26,2024-03-25,15.09000015258789,16.399999618530273,8.681242231251547
SYF,2023-12-26,2024-03-25,38.02220153808594,41.31999969482422,8.67334878921978
SPMV,2023-12-26,2024-03-25,38.89323806762695,42.26649856567383,8.67312845534101
PFGC,2023-12-26,2024-03-25,69.1500015258789,75.13999938964844,8.662324991457616
MMC,2023-12-26,2024-03-25,186.83143615722656,203.00999450683594,8.659441195963636
KELYB,2023-12-26,2024-03-22,21.582059860229492,23.450000762939453,8.65506311634379
NNVC,2023-12-26,2024-03-25,1.0399999618530273,1.1299999952316284,8.65384968074834
ENSG,2023-12-26,2024-03-25,114.13004302978516,124.0,8.647991981952574
IYE,2023-12-26,2024-03-25,44.8243522644043,48.70000076293945,8.64630117948825
IZRL,2023-12-26,2024-03-25,19.389999389648438,21.066299438476562,8.645178450717415
UNIT,2023-12-26,2024-03-25,5.559999942779541,6.039999961853027,8.633093957075221
BGT,2023-12-26,2024-03-25,11.810747146606445,12.829999923706055,8.62987552309482
TCMD,2023-12-26,2024-03-25,14.729999542236328,16.0,8.621863524992742
SRS,2023-12-26,2024-03-25,14.160298347473145,15.380000114440918,8.613531558714826
GLU,2023-12-26,2024-03-25,12.908289909362793,14.020000457763672,8.612376668070647
PEJ,2023-12-26,2024-03-25,41.81846618652344,45.41999816894531,8.612300523787544
IYJ,2023-12-26,2024-03-25,114.17772674560547,124.01000213623047,8.611377779951667
HRL,2023-12-26,2024-03-25,31.526641845703125,34.2400016784668,8.606561542594125
MPV,2023-12-26,2024-03-25,14.685500144958496,15.94909954071045,8.604401506786573
ESGG,2023-12-26,2024-03-22,149.3740997314453,162.2176971435547,8.598276029914455
RRC,2023-12-26,2024-03-25,30.79389762878418,33.439998626708984,8.592939516209205
CHIE,2023-12-26,2024-03-05,15.094712257385254,16.389999389648438,8.581065410037546
PEG,2023-12-26,2024-03-25,60.1585578918457,65.31999969482422,8.579729940099066
CXW,2023-12-26,2024-03-25,14.6899995803833,15.949999809265137,8.577265247607034
BP,2023-12-26,2024-03-25,35.2350959777832,38.25699996948242,8.576403463196527
SUZ,2023-12-26,2024-03-25,11.430000305175781,12.40999984741211,8.57392402511626
ENJ,2023-12-26,2024-03-25,21.18511962890625,23.0,8.566769519759607
TEF,2023-12-26,2024-03-25,3.9700000286102295,4.309999942779541,8.564229514334151
IBN,2023-12-26,2024-03-25,23.8799991607666,25.924999237060547,8.56365221173775
ELSE,2023-12-26,2024-03-25,3.8499999046325684,4.179299831390381,8.553245062722665
DEF,2023-12-26,2024-03-22,72.25810241699219,78.43219757080078,8.544502204304628
LANDP,2023-12-26,2024-03-25,18.336881637573242,19.902599334716797,8.538625749403957
USAI,2023-12-26,2024-03-25,28.783021926879883,31.239999771118164,8.536205303529158
QSY,2023-12-26,2024-03-22,68.48712921142578,74.33000183105469,8.531344045085385
MWA,2023-12-26,2024-03-25,14.571858406066895,15.8149995803833,8.531109345660626
PWS,2023-12-26,2024-03-25,27.07151985168457,29.3799991607666,8.527335449688032
XOP,2023-12-26,2024-03-25,140.34793090820312,152.2899932861328,8.508898065437522
DDM,2023-12-26,2024-03-25,78.44216918945312,85.11499786376953,8.506685553532087
DFP,2023-12-26,2024-03-25,17.565977096557617,19.059999465942383,8.505205040245368
CET,2023-12-26,2024-03-25,38.0,41.224998474121094,8.486838089792352
FTLS,2023-12-26,2024-03-25,56.61221694946289,61.40999984741211,8.474818963956396
VTI,2023-12-26,2024-03-25,237.8000030517578,257.9200134277344,8.460895760206272
MAGA,2023-12-26,2024-03-22,41.88600158691406,45.42720031738281,8.454372812646515
QQQ,2023-12-26,2024-03-25,410.1217041015625,444.760009765625,8.445860172151406
IFLY,2023-12-26,2024-02-16,41.13719940185547,44.60710144042969,8.434949605290123
OMC,2023-12-26,2024-03-25,86.04558563232422,93.302001953125,8.433223235655227
ARKW,2023-12-26,2024-03-25,77.19999694824219,83.70590209960938,8.4273386121103
SPR,2023-12-26,2024-03-25,32.18000030517578,34.88999938964844,8.421376814085313
IHDG,2023-12-26,2024-03-25,41.9900016784668,45.525001525878906,8.418670412258923
INGR,2023-12-26,2024-03-25,108.40756225585938,117.5199966430664,8.405718381251127
COPX,2023-12-26,2024-03-25,38.082725524902344,41.28120040893555,8.398755183480016
COF,2023-12-26,2024-03-25,130.15060424804688,141.0800018310547,8.397500454302982
DFNL,2023-12-26,2024-03-25,30.000999450683594,32.52000045776367,8.396390297666171
SONO,2023-12-26,2024-03-25,17.43000030517578,18.889999389648438,8.37635719397615
QVAL,2023-12-26,2024-03-25,40.74212646484375,44.150001525878906,8.364499737086135
FXG,2023-12-26,2024-03-25,62.60733413696289,67.84130096435547,8.359989926966854
TMO,2023-12-26,2024-03-25,529.351806640625,573.5599975585938,8.351381890717061
VALQ,2023-12-26,2024-03-25,53.00213623046875,57.428199768066406,8.350726692131504
GAIA,2023-12-26,2024-03-25,2.759999990463257,2.990000009536743,8.333334053196195
DFND,2023-12-26,2024-03-22,36.5,39.540000915527344,8.328769631581762
CTRA,2023-12-26,2024-03-25,25.704753875732422,27.844999313354492,8.32626310280548
BTAL,2023-12-26,2024-03-25,16.708999633789062,18.100000381469727,8.32485952580771
MGV,2023-12-26,2024-03-25,108.61402893066406,117.63999938964844,8.310133182469718
XLK,2023-12-26,2024-03-25,192.53207397460938,208.52000427246094,8.30403473447235
SLCA,2023-12-26,2024-03-25,11.569999694824219,12.529999732971191,8.29732120543118
JPC,2023-12-26,2024-03-25,6.574549198150635,7.119999885559082,8.296396771384385
EYLD,2023-12-26,2024-03-25,30.791963577270508,33.34640121459961,8.295793254362945
URTH,2023-12-26,2024-03-25,132.97999572753906,144.0,8.28696392428804
NWSA,2023-12-26,2024-03-25,24.03887367248535,26.030000686645508,8.282946369651171
ELAN,2023-12-26,2024-03-25,14.789999961853027,16.014999389648438,8.282619546686808
FQAL,2023-12-26,2024-03-25,54.22074890136719,58.709999084472656,8.27957981781449
QWLD,2023-12-26,2024-03-25,109.8550033569336,118.94999694824219,8.279089084142798
RYE,2023-12-26,2024-03-22,75.01109313964844,81.22000122070312,8.277319821876931
FXN,2023-12-26,2024-03-25,16.984363555908203,18.389999389648438,8.276058323370428
JKH,2023-12-26,2024-03-22,64.5582046508789,69.9000015258789,8.274388830804135
RYAM,2023-12-26,2024-03-25,4.110000133514404,4.449999809265137,8.27249792471426
VDE,2023-12-26,2024-03-25,120.06999969482422,130.0,8.270176006008457
VGT,2023-12-26,2024-03-25,486.0,526.1500244140625,8.261321895897634
QARP,2023-12-26,2024-03-25,44.789833068847656,48.4900016784668,8.261179727844736
EVX,2023-12-26,2024-03-22,153.27999877929688,165.9199981689453,8.246346222802611
CANE,2023-12-26,2024-03-25,12.25,13.260000228881836,8.244899827606824
RNGR,2023-12-26,2024-03-25,10.522643089294434,11.390000343322754,8.242769869394843
DBAW,2023-12-26,2024-03-25,30.139999389648438,32.623600006103516,8.240214554576497
ASTC,2023-12-26,2024-03-25,8.130000114440918,8.79990005493164,8.239851550565325
GGG,2023-12-26,2024-03-25,86.57904815673828,93.69999694824219,8.224794500642355
TRIB,2023-12-26,2024-03-25,1.9500000476837158,2.109999895095825,8.20512017946683
GPRK,2023-12-26,2024-03-25,8.752202987670898,9.470000267028809,8.201332628700007
NNDM,2023-12-26,2024-03-25,2.5,2.7049999237060547,8.199996948242188
RYAAY,2023-12-26,2024-03-25,134.68907165527344,145.6999969482422,8.175069556608413
AOS,2023-12-26,2024-03-25,81.52921295166016,88.19000244140625,8.16981944091055
HAWX,2023-12-26,2024-03-25,28.8799991607666,31.23870086669922,8.167249911616711
NML,2023-12-26,2024-03-25,6.6476664543151855,7.190000057220459,8.158255331135479
HEWG,2023-12-26,2024-03-22,32.2599983215332,34.88999938964844,8.152514584477634
MAC,2023-12-26,2024-03-25,15.501346588134766,16.764999389648438,8.151890510472896
ROUS,2023-12-26,2024-03-25,43.93899917602539,47.52000045776367,8.149938207268493
BGH,2023-12-26,2024-03-25,13.18586540222168,14.260000228881836,8.146107926137148
VRRM,2023-12-26,2024-03-25,23.079999923706055,24.959999084472656,8.145576979987796
ZBRA,2023-12-26,2024-03-25,275.5,297.94000244140625,8.145191448786298
KRMA,2023-12-26,2024-03-25,33.32563018798828,36.040000915527344,8.144994444898499
SPXT,2023-12-26,2024-03-25,77.12797546386719,83.4092025756836,8.143902486794856
IUS,2023-12-26,2024-03-25,43.46561050415039,47.005001068115234,8.1429675619692
ESG,2023-12-26,2024-03-25,115.86507415771484,125.29000091552734,8.134398416716452
RGT,2023-12-26,2024-03-25,9.720000267028809,10.510000228881836,8.127571400720887
SKYY,2023-12-26,2024-03-25,88.66999816894531,95.86000061035156,8.108720638188068
FFC,2023-12-26,2024-03-25,13.690141677856445,14.800000190734863,8.106990701736812
PHT,2023-12-26,2024-03-25,7.011537551879883,7.579800128936768,8.104678508133018
CCEP,2023-12-26,2024-03-25,66.16999816894531,71.52999877929688,8.100348736093967
FCG,2023-12-26,2024-03-25,24.898508071899414,26.915000915527344,8.098850090956871
TOK,2023-12-26,2024-03-25,98.80000305175781,106.76570129394531,8.062447364515316
LOUP,2023-12-26,2024-03-25,44.15999984741211,47.720001220703125,8.06159734056168
FLTW,2023-12-26,2024-03-25,40.665000915527344,43.94089889526367,8.055816810483519
OILK,2023-12-26,2024-03-25,43.91273880004883,47.45000076293945,8.055206893373482
JHG,2023-12-26,2024-03-25,29.854209899902344,32.255001068115234,8.04171731981004
DSTL,2023-12-26,2024-03-25,49.31900405883789,53.28499984741211,8.041516377424735
FLM,2023-12-26,2024-03-22,56.87737274169922,61.45109939575195,8.041381719271188
DGRW,2023-12-26,2024-03-25,70.09931182861328,75.7300033569336,8.032449080365959
PCF,2023-12-26,2024-03-25,6.2022504806518555,6.699999809265137,8.025301947511283
DUKB,2023-12-26,2024-03-25,23.439157485961914,25.3174991607666,8.013691089066048
CRBN,2023-12-26,2024-03-25,165.44000244140625,178.69000244140625,8.008945723204244
DEUS,2023-12-26,2024-03-25,47.64541244506836,51.459999084472656,8.006199219709208
ISTR,2023-12-26,2024-03-25,14.999934196472168,16.200000762939453,8.000478873764184
AFT,2023-12-26,2024-03-25,12.91735553741455,13.95009994506836,7.995014185856462
AMG,2023-12-26,2024-03-25,151.76014709472656,163.88999938964844,7.992778425122764
PEO,2023-12-26,2024-03-25,21.07728385925293,22.760000228881836,7.9835541470406
OXLC,2023-12-26,2024-03-25,4.704617500305176,5.079999923706055,7.9790211080184275
STN,2023-12-26,2024-03-25,78.8631362915039,85.13999938964844,7.959185233190823
GATX,2023-12-26,2024-03-25,120.26024627685547,129.8300018310547,7.9575386301540885
SUSA,2023-12-26,2024-03-25,100.3554458618164,108.33999633789062,7.956270242741464
VTV,2023-12-26,2024-03-25,148.3664093017578,160.1699981689453,7.955701646172854
QDEF,2023-12-26,2024-03-25,58.848533630371094,63.529998779296875,7.9551092612267365
OPGN,2023-12-26,2024-03-25,0.4399999976158142,0.4749999940395355,7.954544684857372
HALO,2023-12-26,2024-03-25,37.369998931884766,40.34000015258789,7.947555005598531
FWONK,2023-12-26,2024-03-25,62.34000015258789,67.29000091552734,7.940328442129409
DSL,2023-12-26,2024-03-25,11.738532066345215,12.670000076293945,7.9351319627032595
CHSCO,2023-12-26,2024-03-25,25.30625343322754,27.311500549316406,7.923919363962205
VFMF,2023-12-26,2024-03-25,115.74810028076172,124.89990234375,7.906654226539721
HFXI,2023-12-26,2024-03-25,24.819833755493164,26.780000686645508,7.897582838235234
XPL,2023-12-26,2024-03-25,0.5600000023841858,0.604200005531311,7.892857671240153
EBS,2023-12-26,2024-03-25,2.4100000858306885,2.5999999046325684,7.883809628014597
FCAP,2023-12-26,2024-03-25,26.788131713867188,28.899999618530273,7.883595344463135
CFA,2023-12-26,2024-03-25,74.5196762084961,80.38999938964844,7.877547890476555
NGL,2023-12-26,2024-03-25,5.400000095367432,5.824999809265137,7.870364933184078
